2012/1/4,0d,0,2.3431
2012/1/4,1m,0.08,2.5759
2012/1/4,2m,0.17,2.7381
2012/1/4,3m,0.25,2.7476
2012/1/4,6m,0.5,2.659
2012/1/4,9m,0.75,2.6429
2012/1/4,1y,1,2.7278
2012/1/4,2y,2,2.8296
2012/1/4,3y,3,2.8657
2012/1/4,4y,4,2.99
2012/1/4,5y,5,3.0468
2012/1/4,6y,6,3.3137
2012/1/4,7y,7,3.3469
2012/1/4,8y,8,3.4258
2012/1/4,9y,9,3.437
2012/1/4,10y,10,3.4395
2012/1/4,15y,15,3.7039
2012/1/4,20y,20,3.9264
2012/1/4,30y,30,4.0842
2012/1/4,40y,40,4.1669
2012/1/4,50y,50,4.2612
2012/1/5,0d,0,2.8456
2012/1/5,1m,0.08,2.786
2012/1/5,2m,0.17,2.75
2012/1/5,3m,0.25,2.7581
2012/1/5,6m,0.5,2.6899
2012/1/5,9m,0.75,2.6529
2012/1/5,1y,1,2.7404
2012/1/5,2y,2,2.8322
2012/1/5,3y,3,2.8913
2012/1/5,4y,4,2.9919
2012/1/5,5y,5,3.0749
2012/1/5,6y,6,3.3019
2012/1/5,7y,7,3.3526
2012/1/5,8y,8,3.434
2012/1/5,9y,9,3.4318
2012/1/5,10y,10,3.4304
2012/1/5,15y,15,3.7046
2012/1/5,20y,20,3.9394
2012/1/5,30y,30,4.0692
2012/1/5,40y,40,4.1569
2012/1/5,50y,50,4.2512
2012/1/6,0d,0,2.8435
2012/1/6,1m,0.08,2.7769
2012/1/6,2m,0.17,2.737
2012/1/6,3m,0.25,2.7455
2012/1/6,6m,0.5,2.6345
2012/1/6,9m,0.75,2.65
2012/1/6,1y,1,2.7391
2012/1/6,2y,2,2.8287
2012/1/6,3y,3,2.8741
2012/1/6,4y,4,2.9707
2012/1/6,5y,5,3.023
2012/1/6,6y,6,3.2696
2012/1/6,7y,7,3.3068
2012/1/6,8y,8,3.3991
2012/1/6,9y,9,3.3977
2012/1/6,10y,10,3.397
2012/1/6,15y,15,3.6896
2012/1/6,20y,20,3.9374
2012/1/6,30y,30,4.0542
2012/1/6,40y,40,4.1469
2012/1/6,50y,50,4.2412
2012/1/9,0d,0,2.8456
2012/1/9,1m,0.08,2.7812
2012/1/9,2m,0.17,2.73
2012/1/9,3m,0.25,2.7138
2012/1/9,6m,0.5,2.6576
2012/1/9,9m,0.75,2.6285
2012/1/9,1y,1,2.7308
2012/1/9,2y,2,2.8405
2012/1/9,3y,3,2.8789
2012/1/9,4y,4,2.9708
2012/1/9,5y,5,3.0243
2012/1/9,6y,6,3.2707
2012/1/9,7y,7,3.3025
2012/1/9,8y,8,3.38
2012/1/9,9y,9,3.38
2012/1/9,10y,10,3.3806
2012/1/9,15y,15,3.6951
2012/1/9,20y,20,3.9574
2012/1/9,30y,30,4.0642
2012/1/9,40y,40,4.1519
2012/1/9,50y,50,4.2412
2012/1/10,0d,0,2.5389
2012/1/10,1m,0.08,2.6453
2012/1/10,2m,0.17,2.7095
2012/1/10,3m,0.25,2.7101
2012/1/10,6m,0.5,2.6515
2012/1/10,9m,0.75,2.6285
2012/1/10,1y,1,2.7283
2012/1/10,2y,2,2.8338
2012/1/10,3y,3,2.8802
2012/1/10,4y,4,2.9709
2012/1/10,5y,5,3.0286
2012/1/10,6y,6,3.2764
2012/1/10,7y,7,3.3062
2012/1/10,8y,8,3.3988
2012/1/10,9y,9,3.4021
2012/1/10,10y,10,3.403
2012/1/10,15y,15,3.6944
2012/1/10,20y,20,3.9374
2012/1/10,30y,30,4.0327
2012/1/10,40y,40,4.1361
2012/1/10,50y,50,4.2253
2012/1/11,0d,0,2.0856
2012/1/11,1m,0.08,2.494
2012/1/11,2m,0.17,2.7395
2012/1/11,3m,0.25,2.74
2012/1/11,6m,0.5,2.7453
2012/1/11,9m,0.75,2.7545
2012/1/11,1y,1,2.7884
2012/1/11,2y,2,2.8527
2012/1/11,3y,3,2.8775
2012/1/11,4y,4,2.9817
2012/1/11,5y,5,3.0297
2012/1/11,6y,6,3.2742
2012/1/11,7y,7,3.3245
2012/1/11,8y,8,3.4163
2012/1/11,9y,9,3.4198
2012/1/11,10y,10,3.4208
2012/1/11,15y,15,3.7072
2012/1/11,20y,20,3.9502
2012/1/11,30y,30,4.0448
2012/1/11,40y,40,4.1448
2012/1/11,50y,50,4.2341
2012/1/12,0d,0,2.3206
2012/1/12,1m,0.08,2.5821
2012/1/12,2m,0.17,2.7395
2012/1/12,3m,0.25,2.74
2012/1/12,6m,0.5,2.7457
2012/1/12,9m,0.75,2.7546
2012/1/12,1y,1,2.7841
2012/1/12,2y,2,2.8424
2012/1/12,3y,3,2.8761
2012/1/12,4y,4,2.971
2012/1/12,5y,5,3.0376
2012/1/12,6y,6,3.2794
2012/1/12,7y,7,3.2924
2012/1/12,8y,8,3.3987
2012/1/12,9y,9,3.3988
2012/1/12,10y,10,3.402
2012/1/12,15y,15,3.7021
2012/1/12,20y,20,3.9451
2012/1/12,30y,30,4.0397
2012/1/12,40y,40,4.1397
2012/1/12,50y,50,4.229
2012/1/13,0d,0,2.7077
2012/1/13,1m,0.08,2.7273
2012/1/13,2m,0.17,2.7395
2012/1/13,3m,0.25,2.74
2012/1/13,6m,0.5,2.7544
2012/1/13,9m,0.75,2.7634
2012/1/13,1y,1,2.7938
2012/1/13,2y,2,2.8518
2012/1/13,3y,3,2.8809
2012/1/13,4y,4,2.9924
2012/1/13,5y,5,3.0382
2012/1/13,6y,6,3.2834
2012/1/13,7y,7,3.3062
2012/1/13,8y,8,3.4007
2012/1/13,9y,9,3.409
2012/1/13,10y,10,3.4108
2012/1/13,15y,15,3.7071
2012/1/13,20y,20,3.9502
2012/1/13,30y,30,4.0465
2012/1/13,40y,40,4.1458
2012/1/13,50y,50,4.2351
2012/1/16,0d,0,3.0439
2012/1/16,1m,0.08,2.9043
2012/1/16,2m,0.17,2.7993
2012/1/16,3m,0.25,2.7972
2012/1/16,6m,0.5,2.7854
2012/1/16,9m,0.75,2.8019
2012/1/16,1y,1,2.8251
2012/1/16,2y,2,2.874
2012/1/16,3y,3,2.8985
2012/1/16,4y,4,3.0022
2012/1/16,5y,5,3.0582
2012/1/16,6y,6,3.2986
2012/1/16,7y,7,3.3212
2012/1/16,8y,8,3.4127
2012/1/16,9y,9,3.4213
2012/1/16,10y,10,3.4233
2012/1/16,15y,15,3.7146
2012/1/16,20y,20,3.9576
2012/1/16,30y,30,4.054
2012/1/16,40y,40,4.1532
2012/1/16,50y,50,4.2425
2012/1/17,0d,0,4.2381
2012/1/17,1m,0.08,3.4967
2012/1/17,2m,0.17,2.9135
2012/1/17,3m,0.25,2.8056
2012/1/17,6m,0.5,2.7953
2012/1/17,9m,0.75,2.8039
2012/1/17,1y,1,2.8208
2012/1/17,2y,2,2.8559
2012/1/17,3y,3,2.9069
2012/1/17,4y,4,3.0142
2012/1/17,5y,5,3.0556
2012/1/17,6y,6,3.2895
2012/1/17,7y,7,3.305
2012/1/17,8y,8,3.3994
2012/1/17,9y,9,3.4034
2012/1/17,10y,10,3.4045
2012/1/17,15y,15,3.7099
2012/1/17,20y,20,3.9529
2012/1/17,30y,30,4.0492
2012/1/17,40y,40,4.1485
2012/1/17,50y,50,4.2378
2012/1/18,0d,0,5.0381
2012/1/18,1m,0.08,3.8274
2012/1/18,2m,0.17,2.9351
2012/1/18,3m,0.25,2.8527
2012/1/18,6m,0.5,2.7978
2012/1/18,9m,0.75,2.8239
2012/1/18,1y,1,2.8614
2012/1/18,2y,2,2.8788
2012/1/18,3y,3,2.9143
2012/1/18,4y,4,3.0118
2012/1/18,5y,5,3.0659
2012/1/18,6y,6,3.2695
2012/1/18,7y,7,3.3045
2012/1/18,8y,8,3.3906
2012/1/18,9y,9,3.3946
2012/1/18,10y,10,3.3957
2012/1/18,15y,15,3.7055
2012/1/18,20y,20,3.9529
2012/1/18,30y,30,4.0642
2012/1/18,40y,40,4.1485
2012/1/18,50y,50,4.2378
2012/1/19,0d,0,3.5689
2012/1/19,1m,0.08,3.1756
2012/1/19,2m,0.17,2.8957
2012/1/19,3m,0.25,2.8824
2012/1/19,6m,0.5,2.7053
2012/1/19,9m,0.75,2.7941
2012/1/19,1y,1,2.8439
2012/1/19,2y,2,2.8786
2012/1/19,3y,3,2.9072
2012/1/19,4y,4,2.9954
2012/1/19,5y,5,3.0356
2012/1/19,6y,6,3.2482
2012/1/19,7y,7,3.2841
2012/1/19,8y,8,3.3741
2012/1/19,9y,9,3.375
2012/1/19,10y,10,3.3758
2012/1/19,15y,15,3.6955
2012/1/19,20y,20,3.9429
2012/1/19,30y,30,4.0542
2012/1/19,40y,40,4.1385
2012/1/19,50y,50,4.2278
2012/1/20,0d,0,2.1489
2012/1/20,1m,0.08,2.5713
2012/1/20,2m,0.17,2.8705
2012/1/20,3m,0.25,2.8977
2012/1/20,6m,0.5,2.7103
2012/1/20,9m,0.75,2.8037
2012/1/20,1y,1,2.8155
2012/1/20,2y,2,2.8634
2012/1/20,3y,3,2.8942
2012/1/20,4y,4,2.9799
2012/1/20,5y,5,3.0307
2012/1/20,6y,6,3.2381
2012/1/20,7y,7,3.2817
2012/1/20,8y,8,3.3791
2012/1/20,9y,9,3.38
2012/1/20,10y,10,3.3808
2012/1/20,15y,15,3.698
2012/1/20,20y,20,3.9454
2012/1/20,30y,30,4.0567
2012/1/20,40y,40,4.141
2012/1/20,50y,50,4.2303
2012/1/21,0d,0,2.1406
2012/1/21,1m,0.08,2.5651
2012/1/21,2m,0.17,2.8626
2012/1/21,3m,0.25,2.896
2012/1/21,6m,0.5,2.7053
2012/1/21,9m,0.75,2.7998
2012/1/21,1y,1,2.8169
2012/1/21,2y,2,2.8577
2012/1/21,3y,3,2.8952
2012/1/21,4y,4,2.9864
2012/1/21,5y,5,3.0367
2012/1/21,6y,6,3.2401
2012/1/21,7y,7,3.2787
2012/1/21,8y,8,3.369
2012/1/21,9y,9,3.3803
2012/1/21,10y,10,3.3811
2012/1/21,15y,15,3.698
2012/1/21,20y,20,3.9454
2012/1/21,30y,30,4.0567
2012/1/21,40y,40,4.141
2012/1/21,50y,50,4.2303
2012/1/29,0d,0,1.9706
2012/1/29,1m,0.08,2.5752
2012/1/29,2m,0.17,2.8791
2012/1/29,3m,0.25,2.8984
2012/1/29,6m,0.5,2.6823
2012/1/29,9m,0.75,2.7692
2012/1/29,1y,1,2.7757
2012/1/29,2y,2,2.8486
2012/1/29,3y,3,2.8817
2012/1/29,4y,4,2.9914
2012/1/29,5y,5,3.0333
2012/1/29,6y,6,3.2408
2012/1/29,7y,7,3.2814
2012/1/29,8y,8,3.3689
2012/1/29,9y,9,3.3787
2012/1/29,10y,10,3.3812
2012/1/29,15y,15,3.6978
2012/1/29,20y,20,3.9452
2012/1/29,30y,30,4.0565
2012/1/29,40y,40,4.1408
2012/1/29,50y,50,4.2301
2012/1/30,0d,0,1.6292
2012/1/30,1m,0.08,2.4798
2012/1/30,2m,0.17,2.8664
2012/1/30,3m,0.25,2.8786
2012/1/30,6m,0.5,2.6824
2012/1/30,9m,0.75,2.7712
2012/1/30,1y,1,2.7757
2012/1/30,2y,2,2.8361
2012/1/30,3y,3,2.8858
2012/1/30,4y,4,2.9952
2012/1/30,5y,5,3.0561
2012/1/30,6y,6,3.2559
2012/1/30,7y,7,3.2892
2012/1/30,8y,8,3.3808
2012/1/30,9y,9,3.3963
2012/1/30,10y,10,3.4005
2012/1/30,15y,15,3.7028
2012/1/30,20y,20,3.9502
2012/1/30,30y,30,4.0615
2012/1/30,40y,40,4.1458
2012/1/30,50y,50,4.2351
2012/1/31,0d,0,1.7389
2012/1/31,1m,0.08,2.5123
2012/1/31,2m,0.17,2.8813
2012/1/31,3m,0.25,2.9083
2012/1/31,6m,0.5,2.7081
2012/1/31,9m,0.75,2.7612
2012/1/31,1y,1,2.7658
2012/1/31,2y,2,2.8406
2012/1/31,3y,3,2.8893
2012/1/31,4y,4,3.009
2012/1/31,5y,5,3.0502
2012/1/31,6y,6,3.2613
2012/1/31,7y,7,3.2988
2012/1/31,8y,8,3.3903
2012/1/31,9y,9,3.4031
2012/1/31,10y,10,3.4064
2012/1/31,15y,15,3.7059
2012/1/31,20y,20,3.9533
2012/1/31,30y,30,4.0549
2012/1/31,40y,40,4.1398
2012/1/31,50y,50,4.2291
2012/2/1,0d,0,1.7364
2012/2/1,1m,0.08,2.5466
2012/2/1,2m,0.17,2.8983
2012/2/1,3m,0.25,2.9182
2012/2/1,6m,0.5,2.7364
2012/2/1,9m,0.75,2.7712
2012/2/1,1y,1,2.7829
2012/2/1,2y,2,2.8548
2012/2/1,3y,3,2.9075
2012/2/1,4y,4,3.0147
2012/2/1,5y,5,3.1131
2012/2/1,6y,6,3.3022
2012/2/1,7y,7,3.3517
2012/2/1,8y,8,3.4242
2012/2/1,9y,9,3.4333
2012/2/1,10y,10,3.4318
2012/2/1,15y,15,3.7209
2012/2/1,20y,20,3.9683
2012/2/1,30y,30,4.0699
2012/2/1,40y,40,4.1548
2012/2/1,50y,50,4.2441
2012/2/2,0d,0,1.7389
2012/2/2,1m,0.08,2.5783
2012/2/2,2m,0.17,2.938
2012/2/2,3m,0.25,2.9624
2012/2/2,6m,0.5,2.7361
2012/2/2,9m,0.75,2.7612
2012/2/2,1y,1,2.7733
2012/2/2,2y,2,2.872
2012/2/2,3y,3,2.9059
2012/2/2,4y,4,3.0213
2012/2/2,5y,5,3.1073
2012/2/2,6y,6,3.3218
2012/2/2,7y,7,3.3581
2012/2/2,8y,8,3.433
2012/2/2,9y,9,3.44
2012/2/2,10y,10,3.441
2012/2/2,15y,15,3.7255
2012/2/2,20y,20,3.9729
2012/2/2,30y,30,4.0745
2012/2/2,40y,40,4.1594
2012/2/2,50y,50,4.2487
2012/2/3,0d,0,1.6956
2012/2/3,1m,0.08,2.558
2012/2/3,2m,0.17,2.9331
2012/2/3,3m,0.25,2.9623
2012/2/3,6m,0.5,2.7352
2012/2/3,9m,0.75,2.7611
2012/2/3,1y,1,2.7803
2012/2/3,2y,2,2.8736
2012/2/3,3y,3,2.9058
2012/2/3,4y,4,3.0217
2012/2/3,5y,5,3.1113
2012/2/3,6y,6,3.3133
2012/2/3,7y,7,3.3615
2012/2/3,8y,8,3.43
2012/2/3,9y,9,3.438
2012/2/3,10y,10,3.436
2012/2/3,15y,15,3.7231
2012/2/3,20y,20,3.9704
2012/2/3,30y,30,4.072
2012/2/3,40y,40,4.157
2012/2/3,50y,50,4.2463
2012/2/6,0d,0,1.5464
2012/2/6,1m,0.08,2.3974
2012/2/6,2m,0.17,2.9428
2012/2/6,3m,0.25,2.9667
2012/2/6,6m,0.5,2.7275
2012/2/6,9m,0.75,2.7611
2012/2/6,1y,1,2.8131
2012/2/6,2y,2,2.8755
2012/2/6,3y,3,2.9149
2012/2/6,4y,4,3.0686
2012/2/6,5y,5,3.1409
2012/2/6,6y,6,3.3534
2012/2/6,7y,7,3.3951
2012/2/6,8y,8,3.469
2012/2/6,9y,9,3.479
2012/2/6,10y,10,3.4785
2012/2/6,15y,15,3.7443
2012/2/6,20y,20,3.9917
2012/2/6,30y,30,4.0932
2012/2/6,40y,40,4.1782
2012/2/6,50y,50,4.2674
