2010/1/4,0d,0,0.8985
2010/1/4,1m,0.08,1.0646
2010/1/4,2m,0.17,1.2036
2010/1/4,3m,0.25,1.2372
2010/1/4,6m,0.5,1.4107
2010/1/4,9m,0.75,1.4324
2010/1/4,1y,1,1.5
2010/1/4,2y,2,1.9665
2010/1/4,3y,3,2.4374
2010/1/4,4y,4,2.8164
2010/1/4,5y,5,2.9584
2010/1/4,6y,6,3.1776
2010/1/4,7y,7,3.2816
2010/1/4,8y,8,3.4011
2010/1/4,9y,9,3.5321
2010/1/4,10y,10,3.6603
2010/1/4,15y,15,4.0133
2010/1/4,20y,20,4.1008
2010/1/4,30y,30,4.1856
2010/1/4,40y,40,4.2444
2010/1/4,50y,50,4.3044
2010/1/5,0d,0,0.896
2010/1/5,1m,0.08,1.0462
2010/1/5,2m,0.17,1.1965
2010/1/5,3m,0.25,1.2552
2010/1/5,6m,0.5,1.4088
2010/1/5,9m,0.75,1.4886
2010/1/5,1y,1,1.5098
2010/1/5,2y,2,1.98
2010/1/5,3y,3,2.4591
2010/1/5,4y,4,2.8159
2010/1/5,5y,5,2.991
2010/1/5,6y,6,3.1876
2010/1/5,7y,7,3.2796
2010/1/5,8y,8,3.3948
2010/1/5,9y,9,3.5284
2010/1/5,10y,10,3.6606
2010/1/5,15y,15,4.0081
2010/1/5,20y,20,4.0984
2010/1/5,30y,30,4.188
2010/1/5,40y,40,4.2468
2010/1/5,50y,50,4.3068
2010/1/6,0d,0,0.8993
2010/1/6,1m,0.08,1.0708
2010/1/6,2m,0.17,1.2189
2010/1/6,3m,0.25,1.2577
2010/1/6,6m,0.5,1.4106
2010/1/6,9m,0.75,1.4831
2010/1/6,1y,1,1.5238
2010/1/6,2y,2,1.9799
2010/1/6,3y,3,2.436
2010/1/6,4y,4,2.8164
2010/1/6,5y,5,2.9912
2010/1/6,6y,6,3.1576
2010/1/6,7y,7,3.2867
2010/1/6,8y,8,3.4086
2010/1/6,9y,9,3.5252
2010/1/6,10y,10,3.6425
2010/1/6,15y,15,4.0075
2010/1/6,20y,20,4.0986
2010/1/6,30y,30,4.1886
2010/1/6,40y,40,4.2474
2010/1/6,50y,50,4.3074
2010/1/7,0d,0,0.8607
2010/1/7,1m,0.08,1.0412
2010/1/7,2m,0.17,1.22
2010/1/7,3m,0.25,1.2821
2010/1/7,6m,0.5,1.4126
2010/1/7,9m,0.75,1.4869
2010/1/7,1y,1,1.5489
2010/1/7,2y,2,1.9999
2010/1/7,3y,3,2.4542
2010/1/7,4y,4,2.8364
2010/1/7,5y,5,3.0039
2010/1/7,6y,6,3.1976
2010/1/7,7y,7,3.3158
2010/1/7,8y,8,3.4309
2010/1/7,9y,9,3.5426
2010/1/7,10y,10,3.6543
2010/1/7,15y,15,4.0025
2010/1/7,20y,20,4.0988
2010/1/7,30y,30,4.1889
2010/1/7,40y,40,4.2477
2010/1/7,50y,50,4.3077
2010/1/8,0d,0,0.8418
2010/1/8,1m,0.08,1.038
2010/1/8,2m,0.17,1.2342
2010/1/8,3m,0.25,1.3221
2010/1/8,6m,0.5,1.4095
2010/1/8,9m,0.75,1.488
2010/1/8,1y,1,1.5411
2010/1/8,2y,2,2.0099
2010/1/8,3y,3,2.4692
2010/1/8,4y,4,2.8747
2010/1/8,5y,5,3.034
2010/1/8,6y,6,3.2171
2010/1/8,7y,7,3.3352
2010/1/8,8y,8,3.4469
2010/1/8,9y,9,3.5539
2010/1/8,10y,10,3.6614
2010/1/8,15y,15,4.0145
2010/1/8,20y,20,4.1038
2010/1/8,30y,30,4.1884
2010/1/8,40y,40,4.2472
2010/1/8,50y,50,4.3072
2010/1/11,0d,0,0.8281
2010/1/11,1m,0.08,1.0361
2010/1/11,2m,0.17,1.2442
2010/1/11,3m,0.25,1.3321
2010/1/11,6m,0.5,1.4163
2010/1/11,9m,0.75,1.513
2010/1/11,1y,1,1.533
2010/1/11,2y,2,2.0299
2010/1/11,3y,3,2.4897
2010/1/11,4y,4,2.8764
2010/1/11,5y,5,3.0159
2010/1/11,6y,6,3.2276
2010/1/11,7y,7,3.3461
2010/1/11,8y,8,3.4573
2010/1/11,9y,9,3.5631
2010/1/11,10y,10,3.6696
2010/1/11,15y,15,4.0143
2010/1/11,20y,20,4.1027
2010/1/11,30y,30,4.1856
2010/1/11,40y,40,4.2444
2010/1/11,50y,50,4.3044
2010/1/12,0d,0,0.8146
2010/1/12,1m,0.08,1.0344
2010/1/12,2m,0.17,1.2542
2010/1/12,3m,0.25,1.3421
2010/1/12,6m,0.5,1.4426
2010/1/12,9m,0.75,1.5127
2010/1/12,1y,1,1.5589
2010/1/12,2y,2,2.0699
2010/1/12,3y,3,2.5257
2010/1/12,4y,4,2.8964
2010/1/12,5y,5,3.0137
2010/1/12,6y,6,3.25
2010/1/12,7y,7,3.3509
2010/1/12,8y,8,3.4559
2010/1/12,9y,9,3.5633
2010/1/12,10y,10,3.6694
2010/1/12,15y,15,4.0144
2010/1/12,20y,20,4.1029
2010/1/12,30y,30,4.1858
2010/1/12,40y,40,4.2446
2010/1/12,50y,50,4.3046
2010/1/13,0d,0,0.8664
2010/1/13,1m,0.08,1.2197
2010/1/13,2m,0.17,1.3471
2010/1/13,3m,0.25,1.3721
2010/1/13,6m,0.5,1.4788
2010/1/13,9m,0.75,1.55
2010/1/13,1y,1,1.6139
2010/1/13,2y,2,2.1099
2010/1/13,3y,3,2.5775
2010/1/13,4y,4,2.9264
2010/1/13,5y,5,3.0445
2010/1/13,6y,6,3.28
2010/1/13,7y,7,3.3711
2010/1/13,8y,8,3.4767
2010/1/13,9y,9,3.5926
2010/1/13,10y,10,3.7053
2010/1/13,15y,15,4.0264
2010/1/13,20y,20,4.1217
2010/1/13,30y,30,4.2108
2010/1/13,40y,40,4.2696
2010/1/13,50y,50,4.3296
2010/1/14,0d,0,0.8285
2010/1/14,1m,0.08,1.0265
2010/1/14,2m,0.17,1.2245
2010/1/14,3m,0.25,1.3421
2010/1/14,6m,0.5,1.4562
2010/1/14,9m,0.75,1.5647
2010/1/14,1y,1,1.6039
2010/1/14,2y,2,2.1134
2010/1/14,3y,3,2.541
2010/1/14,4y,4,2.9269
2010/1/14,5y,5,3.0209
2010/1/14,6y,6,3.25
2010/1/14,7y,7,3.3853
2010/1/14,8y,8,3.4962
2010/1/14,9y,9,3.5897
2010/1/14,10y,10,3.6868
2010/1/14,15y,15,4.0292
2010/1/14,20y,20,4.1217
2010/1/14,30y,30,4.2107
2010/1/14,40y,40,4.2695
2010/1/14,50y,50,4.3295
2010/1/15,0d,0,0.8093
2010/1/15,1m,0.08,1.0069
2010/1/15,2m,0.17,1.2045
2010/1/15,3m,0.25,1.3121
2010/1/15,6m,0.5,1.456
2010/1/15,9m,0.75,1.5947
2010/1/15,1y,1,1.6019
2010/1/15,2y,2,2.1216
2010/1/15,3y,3,2.557
2010/1/15,4y,4,2.9169
2010/1/15,5y,5,3.0121
2010/1/15,6y,6,3.2394
2010/1/15,7y,7,3.3886
2010/1/15,8y,8,3.5028
2010/1/15,9y,9,3.5923
2010/1/15,10y,10,3.6871
2010/1/15,15y,15,4.0269
2010/1/15,20y,20,4.1205
2010/1/15,30y,30,4.2106
2010/1/15,40y,40,4.2694
2010/1/15,50y,50,4.3294
2010/1/18,0d,0,0.8081
2010/1/18,1m,0.08,1.0048
2010/1/18,2m,0.17,1.2016
2010/1/18,3m,0.25,1.3208
2010/1/18,6m,0.5,1.4693
2010/1/18,9m,0.75,1.5965
2010/1/18,1y,1,1.6069
2010/1/18,2y,2,2.1134
2010/1/18,3y,3,2.5365
2010/1/18,4y,4,2.9285
2010/1/18,5y,5,3.0051
2010/1/18,6y,6,3.2399
2010/1/18,7y,7,3.3897
2010/1/18,8y,8,3.5032
2010/1/18,9y,9,3.5914
2010/1/18,10y,10,3.6852
2010/1/18,15y,15,4.0277
2010/1/18,20y,20,4.1209
2010/1/18,30y,30,4.2107
2010/1/18,40y,40,4.2695
2010/1/18,50y,50,4.3295
2010/1/19,0d,0,0.8081
2010/1/19,1m,0.08,1.0043
2010/1/19,2m,0.17,1.2006
2010/1/19,3m,0.25,1.3148
2010/1/19,6m,0.5,1.4661
2010/1/19,9m,0.75,1.5665
2010/1/19,1y,1,1.5968
2010/1/19,2y,2,2.1334
2010/1/19,3y,3,2.5565
2010/1/19,4y,4,2.9294
2010/1/19,5y,5,3.0112
2010/1/19,6y,6,3.2499
2010/1/19,7y,7,3.3494
2010/1/19,8y,8,3.4508
2010/1/19,9y,9,3.5536
2010/1/19,10y,10,3.6559
2010/1/19,15y,15,4.0279
2010/1/19,20y,20,4.1185
2010/1/19,30y,30,4.2057
2010/1/19,40y,40,4.2645
2010/1/19,50y,50,4.3245
2010/1/20,0d,0,0.8085
2010/1/20,1m,0.08,0.999
2010/1/20,2m,0.17,1.1896
2010/1/20,3m,0.25,1.3199
2010/1/20,6m,0.5,1.4657
2010/1/20,9m,0.75,1.5365
2010/1/20,1y,1,1.5651
2010/1/20,2y,2,2.1134
2010/1/20,3y,3,2.5473
2010/1/20,4y,4,2.8994
2010/1/20,5y,5,2.9993
2010/1/20,6y,6,3.23
2010/1/20,7y,7,3.3551
2010/1/20,8y,8,3.4587
2010/1/20,9y,9,3.5477
2010/1/20,10y,10,3.64
2010/1/20,15y,15,4.0093
2010/1/20,20y,20,4.1074
2010/1/20,30y,30,4.2058
2010/1/20,40y,40,4.2646
2010/1/20,50y,50,4.3246
2010/1/21,0d,0,0.8093
2010/1/21,1m,0.08,1.0003
2010/1/21,2m,0.17,1.1914
2010/1/21,3m,0.25,1.3217
2010/1/21,6m,0.5,1.4675
2010/1/21,9m,0.75,1.5464
2010/1/21,1y,1,1.5994
2010/1/21,2y,2,2.1234
2010/1/21,3y,3,2.5531
2010/1/21,4y,4,2.9144
2010/1/21,5y,5,3.02
2010/1/21,6y,6,3.2399
2010/1/21,7y,7,3.3591
2010/1/21,8y,8,3.464
2010/1/21,9y,9,3.5589
2010/1/21,10y,10,3.6558
2010/1/21,15y,15,4.0018
2010/1/21,20y,20,4.1033
2010/1/21,30y,30,4.2054
2010/1/21,40y,40,4.2611
2010/1/21,50y,50,4.3211
2010/1/22,0d,0,0.8233
2010/1/22,1m,0.08,1.0025
2010/1/22,2m,0.17,1.1818
2010/1/22,3m,0.25,1.3034
2010/1/22,6m,0.5,1.4662
2010/1/22,9m,0.75,1.5374
2010/1/22,1y,1,1.6066
2010/1/22,2y,2,2.1228
2010/1/22,3y,3,2.5481
2010/1/22,4y,4,2.9078
2010/1/22,5y,5,3.0155
2010/1/22,6y,6,3.2199
2010/1/22,7y,7,3.3524
2010/1/22,8y,8,3.4577
2010/1/22,9y,9,3.5429
2010/1/22,10y,10,3.63
2010/1/22,15y,15,4.0004
2010/1/22,20y,20,4.0908
2010/1/22,30y,30,4.19
2010/1/22,40y,40,4.25
2010/1/22,50y,50,4.31
2010/1/25,0d,0,0.9689
2010/1/25,1m,0.08,1.0683
2010/1/25,2m,0.17,1.1677
2010/1/25,3m,0.25,1.2967
2010/1/25,6m,0.5,1.4486
2010/1/25,9m,0.75,1.5428
2010/1/25,1y,1,1.6147
2010/1/25,2y,2,2.11
2010/1/25,3y,3,2.5543
2010/1/25,4y,4,2.9144
2010/1/25,5y,5,3.0343
2010/1/25,6y,6,3.2194
2010/1/25,7y,7,3.3406
2010/1/25,8y,8,3.438
2010/1/25,9y,9,3.5182
2010/1/25,10y,10,3.6
2010/1/25,15y,15,3.9926
2010/1/25,20y,20,4.0758
2010/1/25,30y,30,4.1799
2010/1/25,40y,40,4.2399
2010/1/25,50y,50,4.2999
2010/1/26,0d,0,0.9768
2010/1/26,1m,0.08,1.0816
2010/1/26,2m,0.17,1.1864
2010/1/26,3m,0.25,1.2834
2010/1/26,6m,0.5,1.4171
2010/1/26,9m,0.75,1.5445
2010/1/26,1y,1,1.6346
2010/1/26,2y,2,2.075
2010/1/26,3y,3,2.5317
2010/1/26,4y,4,2.9241
2010/1/26,5y,5,3.0046
2010/1/26,6y,6,3.2193
2010/1/26,7y,7,3.3054
2010/1/26,8y,8,3.3967
2010/1/26,9y,9,3.4906
2010/1/26,10y,10,3.5838
2010/1/26,15y,15,3.9891
2010/1/26,20y,20,4.0658
2010/1/26,30y,30,4.1798
2010/1/26,40y,40,4.2398
2010/1/26,50y,50,4.2998
2010/1/27,0d,0,1.096
2010/1/27,1m,0.08,1.1487
2010/1/27,2m,0.17,1.2014
2010/1/27,3m,0.25,1.2646
2010/1/27,6m,0.5,1.4078
2010/1/27,9m,0.75,1.5543
2010/1/27,1y,1,1.6346
2010/1/27,2y,2,2.055
2010/1/27,3y,3,2.5057
2010/1/27,4y,4,2.8941
2010/1/27,5y,5,2.9841
2010/1/27,6y,6,3.2013
2010/1/27,7y,7,3.2808
2010/1/27,8y,8,3.3722
2010/1/27,9y,9,3.4695
2010/1/27,10y,10,3.5648
2010/1/27,15y,15,3.9895
2010/1/27,20y,20,4.0658
2010/1/27,30y,30,4.1798
2010/1/27,40y,40,4.2398
2010/1/27,50y,50,4.2998
2010/1/28,0d,0,1.1398
2010/1/28,1m,0.08,1.1708
2010/1/28,2m,0.17,1.2018
2010/1/28,3m,0.25,1.2646
2010/1/28,6m,0.5,1.42
2010/1/28,9m,0.75,1.5907
2010/1/28,1y,1,1.6446
2010/1/28,2y,2,2.07
2010/1/28,3y,3,2.5092
2010/1/28,4y,4,2.8962
2010/1/28,5y,5,3.0019
2010/1/28,6y,6,3.2113
2010/1/28,7y,7,3.2994
2010/1/28,8y,8,3.3946
2010/1/28,9y,9,3.4929
2010/1/28,10y,10,3.5879
2010/1/28,15y,15,3.9585
2010/1/28,20y,20,4.0658
2010/1/28,30y,30,4.1714
2010/1/28,40y,40,4.2336
2010/1/28,50y,50,4.2936
2010/1/29,0d,0,1.1402
2010/1/29,1m,0.08,1.1988
2010/1/29,2m,0.17,1.2522
2010/1/29,3m,0.25,1.2659
2010/1/29,6m,0.5,1.4104
2010/1/29,9m,0.75,1.5818
2010/1/29,1y,1,1.6529
2010/1/29,2y,2,2.0796
2010/1/29,3y,3,2.5063
2010/1/29,4y,4,2.8753
2010/1/29,5y,5,3.0013
2010/1/29,6y,6,3.2108
2010/1/29,7y,7,3.2838
2010/1/29,8y,8,3.3758
2010/1/29,9y,9,3.4789
2010/1/29,10y,10,3.58
2010/1/29,15y,15,3.9291
2010/1/29,20y,20,4.0559
2010/1/29,30y,30,4.1671
2010/1/29,40y,40,4.2286
2010/1/29,50y,50,4.2886
2010/2/1,0d,0,1.1356
2010/2/1,1m,0.08,1.194
2010/2/1,2m,0.17,1.2523
2010/2/1,3m,0.25,1.2896
2010/2/1,6m,0.5,1.4233
2010/2/1,9m,0.75,1.55
2010/2/1,1y,1,1.6445
2010/2/1,2y,2,2.0915
2010/2/1,3y,3,2.506
2010/2/1,4y,4,2.8403
2010/2/1,5y,5,2.9558
2010/2/1,6y,6,3.15
2010/2/1,7y,7,3.2434
2010/2/1,8y,8,3.3399
2010/2/1,9y,9,3.4403
2010/2/1,10y,10,3.5406
2010/2/1,15y,15,3.9195
2010/2/1,20y,20,4.0543
2010/2/1,30y,30,4.1724
2010/2/1,40y,40,4.2338
2010/2/1,50y,50,4.2938
2010/2/2,0d,0,1.1385
2010/2/2,1m,0.08,1.2098
2010/2/2,2m,0.17,1.2763
2010/2/2,3m,0.25,1.3196
2010/2/2,6m,0.5,1.4163
2010/2/2,9m,0.75,1.53
2010/2/2,1y,1,1.6446
2010/2/2,2y,2,2.0911
2010/2/2,3y,3,2.5053
2010/2/2,4y,4,2.8203
2010/2/2,5y,5,2.9432
2010/2/2,6y,6,3.145
2010/2/2,7y,7,3.2282
2010/2/2,8y,8,3.3158
2010/2/2,9y,9,3.4059
2010/2/2,10y,10,3.4956
2010/2/2,15y,15,3.9083
2010/2/2,20y,20,4.0507
2010/2/2,30y,30,4.1792
2010/2/2,40y,40,4.2368
2010/2/2,50y,50,4.2969
2010/2/3,0d,0,1.1377
2010/2/3,1m,0.08,1.2379
2010/2/3,2m,0.17,1.2987
2010/2/3,3m,0.25,1.3096
2010/2/3,6m,0.5,1.4181
2010/2/3,9m,0.75,1.508
2010/2/3,1y,1,1.6446
2010/2/3,2y,2,2.0718
2010/2/3,3y,3,2.5096
2010/2/3,4y,4,2.8133
2010/2/3,5y,5,2.9453
2010/2/3,6y,6,3.15
2010/2/3,7y,7,3.213
2010/2/3,8y,8,3.2898
2010/2/3,9y,9,3.3795
2010/2/3,10y,10,3.4648
2010/2/3,15y,15,3.8969
2010/2/3,20y,20,4.0359
2010/2/3,30y,30,4.1786
2010/2/3,40y,40,4.2368
2010/2/3,50y,50,4.2969
2010/2/4,0d,0,1.1385
2010/2/4,1m,0.08,1.2526
2010/2/4,2m,0.17,1.2929
2010/2/4,3m,0.25,1.2964
2010/2/4,6m,0.5,1.4207
2010/2/4,9m,0.75,1.4912
2010/2/4,1y,1,1.6447
2010/2/4,2y,2,2.068
2010/2/4,3y,3,2.512
2010/2/4,4y,4,2.8204
2010/2/4,5y,5,2.9383
2010/2/4,6y,6,3.14
2010/2/4,7y,7,3.2096
2010/2/4,8y,8,3.2993
2010/2/4,9y,9,3.4033
2010/2/4,10y,10,3.5006
2010/2/4,15y,15,3.91
2010/2/4,20y,20,4.031
2010/2/4,30y,30,4.177
2010/2/4,40y,40,4.2368
2010/2/4,50y,50,4.2969
2010/2/5,0d,0,1.1393
2010/2/5,1m,0.08,1.2397
2010/2/5,2m,0.17,1.3104
2010/2/5,3m,0.25,1.3264
2010/2/5,6m,0.5,1.4094
2010/2/5,9m,0.75,1.4916
2010/2/5,1y,1,1.6532
2010/2/5,2y,2,2.0741
2010/2/5,3y,3,2.5014
2010/2/5,4y,4,2.8215
2010/2/5,5y,5,2.9372
