2008/1/2,0d,0,2.08
2008/1/2,1m,0.08,2.569
2008/1/2,2m,0.17,3.058
2008/1/2,3m,0.25,3.35
2008/1/2,6m,0.5,3.4674
2008/1/2,9m,0.75,3.5
2008/1/2,1y,1,3.6894
2008/1/2,2y,2,3.9462
2008/1/2,3y,3,4.0098
2008/1/2,4y,4,4.1104
2008/1/2,5y,5,4.2144
2008/1/2,6y,6,4.2772
2008/1/2,7y,7,4.3307
2008/1/2,8y,8,4.3755
2008/1/2,9y,9,4.4054
2008/1/2,10y,10,4.4363
2008/1/2,15y,15,4.5341
2008/1/2,20y,20,4.715
2008/1/2,30y,30,4.82
2008/1/3,0d,0,1.88
2008/1/3,1m,0.08,2.4788
2008/1/3,2m,0.17,3.0776
2008/1/3,3m,0.25,3.32
2008/1/3,6m,0.5,3.5
2008/1/3,9m,0.75,3.526
2008/1/3,1y,1,3.58
2008/1/3,2y,2,3.9382
2008/1/3,3y,3,4.0483
2008/1/3,4y,4,4.1317
2008/1/3,5y,5,4.2111
2008/1/3,6y,6,4.2719
2008/1/3,7y,7,4.3247
2008/1/3,8y,8,4.368
2008/1/3,9y,9,4.3967
2008/1/3,10y,10,4.4263
2008/1/3,15y,15,4.53
2008/1/3,20y,20,4.72
2008/1/3,30y,30,4.82
2008/1/4,0d,0,1.88
2008/1/4,1m,0.08,2.5547
2008/1/4,2m,0.17,3.158
2008/1/4,3m,0.25,3.33
2008/1/4,6m,0.5,3.4942
2008/1/4,9m,0.75,3.51
2008/1/4,1y,1,3.59
2008/1/4,2y,2,3.9336
2008/1/4,3y,3,4.0328
2008/1/4,4y,4,4.1185
2008/1/4,5y,5,4.2013
2008/1/4,6y,6,4.2644
2008/1/4,7y,7,4.3199
2008/1/4,8y,8,4.3598
2008/1/4,9y,9,4.3798
2008/1/4,10y,10,4.4013
2008/1/4,15y,15,4.56
2008/1/4,20y,20,4.72
2008/1/4,30y,30,4.82
2008/1/7,0d,0,1.83
2008/1/7,1m,0.08,2.5816
2008/1/7,2m,0.17,3.1587
2008/1/7,3m,0.25,3.303
2008/1/7,6m,0.5,3.4505
2008/1/7,9m,0.75,3.505
2008/1/7,1y,1,3.58
2008/1/7,2y,2,3.9312
2008/1/7,3y,3,4.0175
2008/1/7,4y,4,4.1088
2008/1/7,5y,5,4.1989
2008/1/7,6y,6,4.2607
2008/1/7,7y,7,4.314
2008/1/7,8y,8,4.3526
2008/1/7,9y,9,4.3721
